id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-2350,2,7,7,117361,144631,144645,27270,14,117636,false,L-l-0 L-l-0 L-s-0 L-l-0 L-l-0 L-s-0 L-l-0 
job-2351,5,6,2,117415,144631,144689,27216,58,117744,false,C-m-0 L-m-0 
job-2352,4,11,6,117460,144631,144743,27171,112,117743,false,C-l-0 C-l-1 C-l-1 C-l-0 C-l-1 C-l-0 
job-2353,4,5,8,117511,144631,144978,27120,347,118016,false,C-m-2 C-l-2 C-s-1 C-l-2 C-l-2 C-m-1 C-m-2 C-m-1 
job-2354,4,11,8,117562,144978,145019,27416,41,117866,false,L-l-0 L-m-0 L-l-0 L-m-0 C-m-1 L-s-0 L-l-0 C-m-1 
job-2355,5,10,2,117609,144978,145068,27369,90,117783,false,C-l-0 C-l-0 
job-2356,1,6,5,117654,144978,145205,27324,227,118129,false,C-m-0 C-m-0 C-l-0 C-l-0 C-m-0 
job-2357,4,4,8,117707,145205,145292,27498,87,118010,false,L-m-0 L-l-0 L-l-0 L-l-0 C-m-0 L-s-0 L-m-0 C-m-0 
job-2358,5,7,8,117763,145205,145348,27442,143,118114,false,C-m-2 C-l-1 C-l-1 C-l-2 C-l-0 C-l-2 C-l-0 C-m-1 
job-2359,1,5,3,117811,145348,145426,27537,78,118114,false,L-s-0 L-s-0 L-s-0 
job-2360,6,8,4,117870,145348,145548,27478,200,118159,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-2361,1,5,1,117920,145548,145594,27628,46,118041,false,L-s-0 
job-2362,1,8,4,117965,145548,145620,27583,72,118221,false,L-s-0 L-m-0 L-m-0 L-m-0 
job-2363,6,4,4,118027,145548,145952,27521,404,118538,false,C-l-0 C-l-0 L-l-0 L-l-0 
job-2368,5,9,7,118269,145952,145982,27683,30,118479,false,C-m-0 C-l-2 C-l-1 C-l-2 C-l-1 C-l-0 C-l-0 
job-2364,3,7,1,118068,145952,145994,27884,42,118220,false,L-s-0 
job-2367,2,7,5,118209,145952,146001,27743,49,118351,false,C-s-2 C-m-1 L-m-0 C-s-2 L-l-0 
job-2366,3,10,4,118157,145952,146004,27795,52,118453,false,L-m-0 C-m-1 L-m-0 C-m-1 
job-2369,2,6,6,118317,145982,146009,27665,27,118361,false,C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-2365,2,8,5,118113,145952,146031,27839,79,118337,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2370,5,12,6,118374,145982,146091,27608,109,118759,false,C-m-0 C-l-1 C-l-2 C-m-2 C-l-1 C-l-2 
job-2371,2,7,2,118421,146091,146109,27670,18,118673,false,L-s-0 L-s-0 
job-2373,2,7,4,118517,146091,146216,27574,125,118890,false,C-s-2 C-m-0 L-m-0 C-s-2 
job-2372,6,8,4,118471,146091,146243,27620,152,118754,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-2374,4,7,1,118559,146216,146265,27657,49,118765,false,L-s-0 
job-2375,5,6,5,118608,146216,146278,27608,62,118835,false,C-m-1 C-l-0 C-l-1 C-l-0 C-l-1 
job-2376,2,12,2,118663,146278,146547,27615,269,119053,false,L-m-0 L-m-0 
job-2377,2,10,4,118716,146547,146623,27831,76,118830,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2378,2,4,5,118760,146547,146641,27787,94,118900,false,L-m-0 L-m-0 L-l-0 L-m-0 L-l-0 
job-2379,1,4,5,118805,146641,146663,27836,22,118854,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-2380,5,6,3,118856,146641,146769,27785,128,119200,false,L-l-0 L-l-0 C-m-0 
job-2382,2,7,7,118954,146769,146824,27815,55,119055,false,L-l-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-2381,2,11,2,118907,146769,146830,27862,61,119209,false,L-m-0 L-m-0 
job-2383,6,12,8,118985,146769,146845,27784,76,119324,false,C-m-0 C-l-2 C-l-0 C-l-1 C-l-0 C-l-1 C-l-2 C-m-1 
job-2385,1,4,1,119096,146845,146913,27749,68,119383,false,L-m-0 
job-2386,5,9,1,119146,146913,146954,27767,41,119222,false,L-m-0 
job-2387,6,10,8,119205,146913,146954,27708,41,119350,false,L-l-0 C-l-1 C-l-0 C-l-0 C-l-1 L-l-0 C-l-2 C-l-2 
job-2384,4,6,1,119035,146769,146956,27734,187,119353,false,L-s-0 
job-2388,3,5,3,119252,146913,147309,27661,396,119713,false,C-m-0 C-m-0 L-m-0 
job-2389,5,9,3,119300,147309,147337,28009,28,119372,false,L-l-0 L-l-0 L-m-0 
job-2390,5,5,6,119341,147309,147341,27968,32,119480,false,C-l-2 C-l-0 C-l-0 C-l-2 C-l-1 C-l-1 
job-2391,2,4,8,119397,147309,147367,27912,58,119540,false,L-s-0 C-l-1 C-s-1 L-l-0 C-l-0 L-m-0 L-s-0 C-s-1 
job-2392,3,11,1,119454,147367,147402,27913,35,119640,false,L-s-0 
job-2393,1,7,7,119507,147367,147442,27860,75,119786,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-m-0 
job-2394,5,6,1,119562,147442,147456,27880,14,119662,false,L-m-0 
job-2395,5,6,5,119617,147442,147507,27825,65,119717,false,C-m-0 L-l-0 L-l-0 C-l-0 C-l-0 
job-2396,4,6,4,119663,147442,147514,27779,72,119860,false,L-s-0 C-l-1 C-l-1 C-l-1 
job-2398,4,6,8,119771,147507,147664,27736,157,119929,false,L-m-0 C-l-0 L-l-0 L-l-0 C-l-0 L-l-0 C-l-0 L-m-0 
job-2397,6,4,4,119721,147442,147666,27721,224,120077,false,C-m-2 C-l-2 C-l-2 C-m-1 
job-2399,2,12,7,119812,147664,147709,27852,45,120066,false,C-m-2 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-2400,3,10,8,119854,147709,147722,27855,13,120087,false,L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 L-m-0 C-s-0 L-m-0 
job-2401,2,7,3,119901,147709,147844,27808,135,120222,false,C-s-1 L-m-0 C-s-1 
job-2404,3,12,8,120056,147844,147863,27788,19,120223,false,C-l-0 C-l-1 C-l-0 C-l-1 C-l-1 C-l-0 C-l-0 C-l-1 
job-2403,2,5,6,120011,147844,147868,27833,24,120261,false,L-s-0 C-s-1 L-m-0 L-m-0 L-m-0 C-s-1 
job-2402,2,11,5,119963,147844,147873,27881,29,120144,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2405,3,6,5,120108,147844,147914,27736,70,120297,false,C-s-2 C-l-2 C-l-2 C-l-2 C-l-2 
job-2406,3,4,4,120169,147914,147938,27745,24,120244,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2408,5,4,7,120251,147914,148011,27663,97,120354,false,C-l-0 C-l-0 C-l-1 C-l-2 C-l-1 L-m-0 C-l-2 
job-2409,1,4,2,120312,148011,148041,27699,30,120525,false,L-m-0 L-m-0 
job-2407,4,12,1,120215,147914,148058,27699,144,120379,false,L-s-0 
job-2410,6,6,5,120366,148011,148116,27645,105,120522,false,L-l-0 C-l-0 L-m-0 L-l-0 C-l-0 
job-2411,4,12,6,120419,148116,148135,27697,19,120660,false,L-m-0 L-s-0 L-l-0 L-l-0 L-m-0 L-l-0 
job-2412,3,6,3,120469,148116,148277,27647,161,120896,false,C-l-0 C-l-0 C-l-0 
job-2413,2,7,4,120511,148277,148309,27766,32,120658,false,L-m-0 L-m-0 L-m-0 L-m-0 
job-2414,2,5,6,120565,148277,148342,27712,65,120824,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2415,6,11,7,120610,148277,148652,27667,375,121175,false,C-l-0 C-l-1 C-l-1 C-m-0 C-l-2 C-l-0 C-l-2 
job-2417,5,12,4,120695,148652,148697,27957,45,120751,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-2418,6,11,5,120745,148697,148710,27952,13,121028,false,L-l-0 L-l-0 L-m-0 C-l-0 C-l-0 
job-2419,6,5,1,120788,148697,148801,27909,104,121139,false,C-m-0 
job-2416,4,6,1,120647,148652,148804,28005,152,120989,false,L-s-0 
job-2420,1,12,4,120843,148697,148833,27854,136,121252,false,C-s-1 L-m-0 C-m-0 C-m-0 
job-2421,5,7,3,120890,148801,148842,27911,41,121125,false,L-l-0 C-m-0 L-m-0 
job-2422,2,12,1,120941,148842,148929,27901,87,121157,false,L-s-0 
job-2423,1,11,3,120991,148842,148979,27851,137,121203,false,L-l-0 L-l-0 L-l-0 
job-2424,2,12,1,121038,148979,149016,27941,37,121083,false,L-s-0 
job-2425,5,7,5,121087,148979,149090,27892,111,121458,false,L-l-0 L-l-0 C-l-0 L-m-0 C-l-0 
job-2426,6,6,6,121137,148979,149118,27842,139,121530,false,C-m-1 C-l-1 C-l-1 C-m-0 C-l-2 C-l-2 
job-2427,1,12,3,121187,149118,149338,27931,220,121656,false,L-l-0 L-l-0 L-l-0 
job-2428,3,7,2,121238,149338,149379,28100,41,121573,false,L-m-0 L-m-0 
job-2429,4,9,2,121285,149338,149380,28053,42,121625,false,L-l-0 L-l-0 
job-2430,5,12,6,121342,149338,149427,27996,89,121599,false,C-l-2 C-l-0 C-l-1 C-l-2 C-l-0 C-l-1 
job-2431,4,8,7,121376,149427,149461,28051,34,121593,false,L-l-0 L-m-0 L-s-0 L-l-0 L-m-0 L-l-0 C-s-1 
job-2432,5,9,6,121443,149427,149560,27984,133,121618,false,C-l-0 C-l-1 C-l-2 C-l-2 C-l-1 C-l-0 
job-2433,5,9,2,121488,149560,149629,28072,69,121742,false,L-l-0 L-l-0 
job-2435,1,5,8,121578,149560,149648,27982,88,121862,false,L-s-0 L-l-0 C-s-1 L-s-0 L-l-0 L-m-0 L-s-0 L-m-0 
job-2434,6,10,3,121531,149560,149663,28029,103,121868,false,L-m-0 C-l-0 C-l-0 
job-2436,1,5,1,121622,149663,149774,28041,111,121828,false,L-s-0 
job-2438,5,4,1,121730,149774,149869,28044,95,121945,false,L-m-0 
job-2437,1,4,1,121676,149774,149945,28098,171,122027,false,L-s-0 
job-2439,1,10,1,121778,149945,149957,28167,12,121828,false,L-s-0 
job-2440,3,6,8,121845,149945,150088,28100,143,122110,false,L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 L-s-0 C-s-1 L-m-0 
job-2441,1,10,5,121889,150088,150152,28199,64,121995,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2443,6,5,4,121990,150088,150156,28098,68,122277,false,C-l-0 C-l-1 C-l-0 C-l-1 
job-2444,1,4,6,122024,150088,150159,28064,71,122190,false,C-s-1 L-l-0 L-s-0 L-m-0 C-s-1 L-m-0 
job-2446,4,10,8,122110,150152,150171,28042,19,122130,false,C-m-2 C-s-0 C-m-0 C-m-0 C-m-2 C-m-1 C-s-2 C-m-1 
job-2445,3,9,6,122067,150152,150171,28085,19,122358,false,L-l-0 C-l-2 C-l-2 C-l-2 L-l-0 L-s-0 
job-2447,5,9,1,122152,150156,150195,28004,39,122418,false,C-l-0 
job-2442,5,4,2,121937,150088,150211,28151,123,122283,false,L-m-0 L-l-0 
job-2448,3,12,2,122211,150211,150285,28000,74,122309,false,L-m-0 L-m-0 
job-2449,5,5,8,122265,150211,150289,27946,78,122553,false,C-l-2 C-l-1 C-l-0 C-l-0 C-l-1 L-l-0 C-l-2 L-l-0 
job-2450,2,9,4,122326,150289,150358,27963,69,122674,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2451,3,8,2,122384,150289,150499,27905,210,122870,false,L-s-0 L-l-0 
job-2452,1,6,5,122421,150499,150573,28078,74,122638,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-2454,6,10,5,122516,150499,150608,27983,109,122674,false,C-m-1 C-l-0 C-l-0 C-l-1 C-l-1 
job-2455,6,5,8,122566,150608,150715,28042,107,122821,false,C-l-0 C-l-2 C-l-0 C-l-1 C-l-1 C-m-1 C-l-2 L-m-0 
job-2453,5,7,3,122466,150499,150807,28033,308,122904,false,L-l-0 L-l-0 C-m-0 
job-2456,6,10,2,122624,150807,150845,28183,38,122689,false,L-l-0 L-l-0 
job-2457,1,11,5,122690,150807,150908,28117,101,123058,false,L-s-0 L-m-0 C-m-0 C-m-0 L-m-0 
job-2458,5,11,1,122736,150908,150958,28172,50,122907,false,L-m-0 
job-2459,5,6,5,122786,150908,151503,28122,595,123611,false,C-m-0 L-l-0 L-l-0 C-l-0 C-l-0 
job-2460,4,6,6,122830,151503,151572,28673,69,123073,false,L-m-0 L-s-0 L-l-0 L-l-0 L-m-0 L-l-0 
job-2463,5,12,7,122983,151503,151664,28520,161,123375,false,C-l-1 C-l-0 C-l-1 C-l-2 C-l-0 C-l-2 C-m-2 
job-2461,1,4,8,122879,151503,151669,28624,166,123231,false,C-s-2 C-s-1 C-s-1 C-s-2 C-s-2 C-s-1 C-s-1 C-s-2 
job-2462,5,7,1,122932,151503,151679,28571,176,123150,false,C-m-0 
job-2464,2,11,2,123037,151664,151750,28627,86,123294,false,L-s-0 C-m-0 
job-2465,1,12,2,123095,151664,151851,28569,187,123385,false,L-m-0 C-m-0 
job-2466,4,11,2,123144,151851,151872,28707,21,123311,false,L-m-0 L-m-0 
job-2469,3,10,5,123288,151851,151909,28563,58,123534,false,L-s-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-2468,6,10,3,123229,151851,151913,28622,62,123559,false,C-l-1 C-m-0 C-l-1 
job-2467,2,12,4,123184,151851,152015,28667,164,123608,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2471,5,7,6,123387,152015,152048,28628,33,123422,false,L-m-0 C-l-0 C-l-0 C-m-0 L-l-0 L-l-0 
job-2470,4,4,2,123338,151851,152103,28513,252,123846,false,C-m-1 C-m-1 
job-2473,6,11,6,123482,152048,152222,28566,174,123935,false,L-m-0 L-l-0 L-l-0 C-m-0 C-l-0 C-l-0 
job-2472,5,8,3,123433,152015,152415,28582,400,124110,false,C-m-2 C-l-1 C-l-1 
job-2474,3,5,1,123531,152415,152464,28884,49,123861,false,L-s-0 
job-2475,1,9,4,123573,152415,152510,28842,95,123679,false,L-m-0 L-m-0 L-s-0 L-m-0 
job-2477,4,12,8,123670,152464,152513,28794,49,123751,false,C-s-1 C-l-1 C-l-1 C-m-2 C-l-1 C-m-2 C-m-1 C-m-1 
job-2478,3,4,8,123718,152464,152755,28746,291,124223,false,C-l-0 C-l-0 C-l-0 C-l-2 C-l-2 L-s-0 C-l-2 C-l-0 
job-2479,6,7,8,123767,152755,152765,28988,10,124076,false,C-l-0 L-m-0 C-l-1 C-l-2 C-l-1 C-l-2 C-l-0 C-m-0 
job-2480,1,11,8,123824,152755,152784,28931,29,123913,false,L-s-0 C-m-0 C-m-2 C-s-1 C-m-2 C-m-1 C-m-0 C-m-1 
job-2476,2,5,7,123620,152415,152861,28795,446,124104,false,L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2481,2,10,2,123882,152861,152943,28979,82,124107,false,L-m-0 L-m-0 
job-2482,1,5,7,123928,152861,153009,28933,148,124203,false,L-l-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2483,5,5,6,123974,152861,153018,28887,157,124335,false,C-m-0 C-l-1 C-l-1 C-l-0 C-l-0 L-l-0 
job-2484,2,11,3,124011,153018,153110,29007,92,124278,false,L-m-0 L-m-0 L-s-0 
job-2485,1,9,5,124072,153018,153124,28946,106,124239,false,L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 
job-2486,2,4,6,124123,153124,153137,29001,13,124252,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2487,3,5,4,124161,153124,153501,28963,377,124685,false,L-s-0 L-m-0 C-s-1 L-m-0 
job-2488,3,9,4,124201,153501,153511,29300,10,124315,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2491,5,5,5,124325,153501,153530,29176,29,124523,false,C-m-0 C-l-1 C-l-1 C-l-0 C-l-0 
job-2490,1,5,6,124290,153501,153530,29211,29,124378,false,L-s-0 C-s-1 L-s-0 C-s-1 C-s-1 L-s-0 
job-2492,4,10,2,124379,153530,153550,29151,20,124459,false,L-l-0 L-l-0 
job-2489,4,7,2,124246,153501,153572,29255,71,124485,false,L-m-0 L-m-0 
job-2493,5,8,8,124429,153530,153702,29101,172,124606,false,C-m-1 C-l-1 C-l-0 C-l-2 C-l-1 C-l-2 C-l-0 C-m-0 
job-2494,3,8,8,124475,153702,153762,29227,60,124601,false,L-l-0 L-s-0 L-l-0 C-s-2 L-l-0 L-l-0 L-m-0 L-m-0 
job-2496,4,8,8,124589,153702,153811,29113,109,124784,false,C-m-0 C-l-2 C-l-2 C-l-2 C-m-1 C-m-0 C-s-1 C-m-1 
job-2495,4,9,6,124542,153702,153826,29160,124,124777,false,C-l-0 C-l-1 C-l-1 C-l-0 C-l-1 C-l-0 
job-2499,4,8,6,124744,153762,153901,29018,139,125002,false,C-s-0 C-s-2 L-m-0 C-m-2 C-m-2 L-m-0 
job-2497,3,6,4,124634,153762,153959,29128,197,125083,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2500,3,6,8,124809,153811,154016,29002,205,125266,false,C-l-2 C-l-2 C-l-2 C-l-2 C-m-0 C-m-1 C-m-1 C-m-0 
job-2498,1,4,3,124689,153762,154057,29073,295,125141,false,L-s-0 L-s-0 L-s-0 
job-2501,2,10,1,124849,154016,154061,29167,45,125100,false,L-m-0 
job-2504,6,12,7,125001,154057,154069,29056,12,125122,false,L-l-0 C-l-1 C-l-1 C-l-2 C-l-0 C-l-2 C-l-0 
job-2502,1,8,4,124902,154057,154078,29155,21,124973,false,L-s-0 L-m-0 L-s-0 L-m-0 
job-2503,1,8,4,124959,154057,154098,29098,41,125097,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2506,5,9,1,125115,154057,154126,28942,69,125362,false,C-m-1 
job-2507,2,8,4,125159,154057,154153,28898,96,125349,false,C-m-1 C-m-2 C-m-2 C-m-2 
job-2505,1,5,7,125059,154057,154168,28998,111,125377,false,C-m-0 C-m-0 L-m-0 C-m-0 C-m-0 C-m-0 C-m-0 
job-2508,3,4,1,125212,154057,154246,28845,189,125533,false,C-s-1 
job-2509,6,11,1,125262,154246,154283,28984,37,125309,false,L-m-0 
job-2510,3,5,4,125309,154246,154402,28937,156,125674,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2511,3,11,4,125342,154402,154419,29060,17,125581,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-2512,2,11,1,125388,154402,154501,29014,99,125525,false,L-s-0 
job-2513,1,8,3,125444,154501,154520,29057,19,125614,false,L-m-0 L-m-0 L-m-0 
job-2514,6,12,4,125493,154501,154755,29008,254,125796,false,L-l-0 C-l-0 C-l-0 L-l-0 
job-2515,3,10,4,125539,154501,154860,28962,359,126020,false,C-l-1 C-l-1 C-l-1 C-l-1 
job-2517,6,8,4,125640,154860,154871,29220,11,125770,false,C-l-0 C-l-0 C-l-1 C-l-1 
job-2516,3,12,7,125597,154755,154889,29158,134,125750,false,L-s-0 L-m-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-2518,5,5,3,125696,154860,155067,29164,207,125916,false,C-l-2 C-l-2 C-m-0 
job-2519,5,12,8,125743,154889,155070,29146,181,126033,false,C-m-1 L-l-0 C-l-1 C-l-0 C-l-0 L-l-0 C-l-1 L-m-0 
job-2520,4,6,2,125795,154889,155097,29094,208,126235,false,L-s-0 C-s-1 
job-2521,6,7,2,125851,155067,155126,29216,59,125985,false,C-l-2 C-l-2 
job-2523,3,6,3,125965,155097,155130,29132,33,126069,false,L-l-0 L-l-0 L-l-0 
job-2522,1,6,5,125916,155097,155133,29181,36,125967,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-2524,6,6,2,126031,155097,155228,29066,131,126415,false,C-l-0 C-l-0 
job-2525,3,11,5,126088,155097,155331,29009,234,126412,false,C-l-1 L-l-0 C-l-1 C-l-1 C-l-1 
job-2526,2,9,8,126135,155331,155341,29196,10,126382,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-m-0 L-m-0 L-m-0 
job-2527,4,12,5,126192,155331,155362,29139,31,126395,false,L-s-0 C-l-1 C-l-1 C-s-1 C-l-1 
job-2528,6,4,5,126241,155331,155431,29090,100,126437,false,C-l-0 C-l-0 C-l-2 C-m-0 C-l-2 
job-2529,6,7,5,126283,155341,155466,29058,125,126687,false,C-m-2 L-m-0 L-l-0 C-m-1 L-l-0 
job-2531,3,12,5,126389,155431,155473,29042,42,126543,false,C-s-2 C-l-1 C-l-1 C-l-1 C-l-1 
job-2530,4,6,2,126338,155431,155474,29093,43,126628,false,L-s-0 C-s-1 
job-2532,1,11,6,126437,155466,155486,29029,20,126648,false,L-m-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 
job-2534,4,12,7,126538,155466,155521,28928,55,126815,false,C-m-0 C-l-2 C-l-2 C-m-1 C-l-2 C-m-1 C-m-0 
job-2533,1,10,6,126492,155466,155568,28974,102,126693,false,L-m-0 C-l-0 C-s-0 C-l-0 C-l-0 C-l-0 
job-2535,2,10,8,126588,155473,155603,28885,130,126804,false,C-s-2 C-l-1 C-l-1 C-l-1 C-l-1 C-m-2 C-m-2 C-m-2 
job-2536,3,10,4,126634,155521,155604,28887,83,126938,false,L-m-0 L-l-0 L-l-0 L-m-0 
job-2537,5,11,5,126673,155521,155893,28848,372,127271,false,C-m-0 C-l-2 L-l-0 C-m-1 C-l-2 
job-2538,3,4,7,126721,155893,155924,29172,31,126921,false,L-s-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-m-0 
job-2540,5,7,6,126832,155924,156032,29092,108,127112,false,L-m-0 C-l-1 C-l-0 C-l-1 C-l-0 L-l-0 
job-2542,5,12,7,126930,156032,156098,29102,66,127095,false,C-m-1 C-l-1 C-l-0 C-l-0 C-l-1 L-l-0 L-m-0 
job-2541,4,10,6,126869,155924,156159,29055,235,127318,false,L-s-0 C-l-2 C-l-2 C-m-0 C-l-2 C-m-0 
job-2539,1,11,3,126772,155924,156357,29152,433,127380,false,L-l-0 L-l-0 L-l-0 
job-2543,3,9,1,126981,156357,156455,29376,98,127133,false,L-s-0 
job-2546,4,6,5,127148,156455,156468,29307,13,127347,false,C-m-0 C-l-2 C-l-2 C-m-0 C-l-2 
job-2544,3,11,3,127025,156455,156470,29430,15,127127,false,L-m-0 L-m-0 L-s-0 
job-2545,4,7,7,127087,156455,156481,29368,26,127186,false,L-l-0 C-l-1 C-l-1 C-s-1 C-l-1 L-l-0 L-l-0 
job-2548,3,9,1,127231,156468,156544,29237,76,127503,false,C-s-0 
job-2547,4,8,6,127201,156455,156546,29254,91,127351,false,C-s-2 C-l-0 C-l-0 C-m-1 C-l-0 C-m-1 
job-2551,6,8,7,127377,156546,156568,29169,22,127609,false,C-l-0 C-l-0 C-l-1 C-m-0 C-l-2 C-l-1 C-l-2 
job-2550,4,10,4,127333,156544,156574,29211,30,127600,false,C-s-0 L-m-0 L-s-0 L-m-0 
job-2549,5,11,2,127282,156544,156586,29262,42,127539,false,L-l-0 L-l-0 
job-2552,5,11,3,127442,156568,156678,29126,110,127575,false,C-m-0 C-l-1 C-l-1 
job-2553,6,9,7,127484,156678,156702,29194,24,127725,false,L-m-0 C-l-0 C-l-1 L-l-0 C-l-0 C-l-1 L-l-0 
job-2554,4,5,7,127525,156678,156729,29153,51,127697,false,L-s-0 C-l-2 C-l-2 C-m-1 C-l-2 C-s-1 C-m-1 
job-2555,4,12,4,127591,156678,156762,29087,84,127870,false,C-m-0 C-m-0 C-m-2 C-m-2 
job-2556,1,5,5,127631,156678,156820,29047,142,128053,false,C-s-2 L-m-0 L-m-0 C-s-2 C-s-2 
job-2557,3,11,2,127681,156820,156866,29139,46,128009,false,L-m-0 L-m-0 
job-2559,4,9,6,127792,156820,156907,29028,87,128031,false,L-s-0 C-l-2 C-l-2 C-m-0 C-l-2 C-m-0 
job-2558,5,10,6,127742,156820,156954,29078,134,127958,false,C-l-1 L-l-0 C-l-0 C-l-1 C-l-0 L-l-0 
job-2560,4,7,1,127841,156954,156964,29113,10,128007,false,L-s-0 
job-2561,1,5,7,127887,156954,156966,29067,12,127955,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2563,4,11,4,127981,156954,157019,28973,65,128198,false,L-m-0 C-l-0 C-l-0 C-l-0 
job-2566,1,11,7,128129,156964,157031,28835,67,128241,false,L-s-0 C-l-1 C-l-1 C-m-0 C-l-2 C-l-2 C-m-0 
job-2565,5,8,4,128069,156954,157044,28885,90,128445,false,C-l-1 C-l-2 C-l-1 C-l-2 
job-2564,1,6,4,128023,156954,157055,28931,101,128188,false,C-s-0 L-m-0 L-m-0 C-s-0 
job-2562,2,8,2,127933,156954,157065,29021,111,128119,false,L-m-0 L-l-0 
job-2567,6,12,8,128181,157044,157141,28863,97,128504,false,C-l-0 C-l-2 C-l-0 C-l-1 C-l-1 L-l-0 C-l-2 C-m-0 
job-2568,5,9,7,128235,157141,157158,28906,17,128486,false,C-l-1 L-l-0 C-l-0 C-l-1 C-l-0 L-l-0 L-m-0 
job-2569,1,11,5,128294,157158,157374,28864,216,128533,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2571,5,4,3,128382,157374,157395,28992,21,128414,false,C-m-0 C-l-0 C-l-0 
job-2570,2,9,7,128330,157374,157405,29044,31,128544,false,L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-m-0 
job-2573,3,11,8,128473,157395,157493,28922,98,128656,false,C-l-0 C-l-0 C-l-0 C-l-2 C-l-0 C-l-2 C-l-2 C-l-2 
job-2574,5,8,3,128516,157395,157494,28879,99,128831,false,C-m-1 C-l-1 C-l-1 
job-2572,1,10,5,128425,157395,157581,28970,186,128853,false,L-s-0 L-m-0 C-m-0 C-m-0 C-m-0 
job-2575,2,5,5,128567,157581,157595,29014,14,128867,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-2577,5,12,4,128658,157581,157654,28923,73,128829,false,C-l-0 C-l-1 C-l-1 C-l-0 
job-2576,3,9,8,128612,157581,157654,28969,73,128827,false,L-s-0 C-l-2 C-l-2 C-l-2 L-m-0 L-m-0 C-s-2 C-l-2 
job-2579,5,10,4,128754,157654,157665,28900,11,128783,false,L-l-0 C-l-0 C-l-0 L-l-0 
job-2578,2,8,2,128703,157654,157684,28951,30,128970,false,L-l-0 L-m-0 
job-2580,5,5,5,128796,157654,157749,28858,95,129012,false,C-m-1 C-l-1 C-m-2 C-m-0 C-l-1 
job-2581,3,7,5,128848,157749,157779,28901,30,128959,false,L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 
job-2584,1,4,5,128990,157749,157841,28759,92,129102,false,C-s-2 L-s-0 C-s-2 C-s-2 C-s-2 
job-2582,2,8,6,128898,157749,157847,28851,98,129167,false,L-m-0 L-m-0 L-m-0 C-s-1 L-m-0 C-s-1 
job-2583,4,9,2,128939,157749,157856,28810,107,129303,false,C-m-0 C-m-0 
job-2585,6,10,6,129039,157749,157860,28710,111,129279,false,C-l-0 C-l-0 C-l-1 C-l-2 C-l-1 C-l-2 
job-2586,5,9,5,129086,157847,157927,28761,80,129188,false,L-m-0 L-l-0 C-m-2 C-m-1 L-l-0 
job-2588,3,12,8,129207,157860,157998,28653,138,129359,false,C-l-0 C-l-0 C-l-0 C-l-1 C-l-1 C-l-1 C-l-0 C-l-1 
