id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-1008,6,12,3,50613,50639,50685,26,46,50794,true,C-l-0 L-l-0 L-l-0 
job-1009,1,12,1,50665,50665,50689,0,24,50699,true,L-m-0 
job-1007,6,6,5,50567,50567,50690,0,123,50848,true,L-m-0 C-m-1 C-l-2 C-l-2 C-l-0 
job-1012,4,4,6,50820,50820,50838,0,18,51020,true,C-s-0 C-s-1 C-s-2 C-l-2 C-l-2 C-l-2 
job-1011,5,5,6,50769,50769,50857,0,88,50885,true,L-l-0 C-m-1 C-m-2 C-m-0 C-l-0 C-l-0 
job-1010,4,11,4,50714,50714,50859,0,145,50966,true,L-s-0 L-m-0 L-m-0 L-l-0 
job-1013,1,11,4,50872,50872,50937,0,65,51141,true,L-s-0 L-m-0 L-m-0 L-l-0 
job-1014,3,5,4,50924,50924,50975,0,51,51165,true,L-s-0 L-m-0 L-m-0 L-l-0 
job-1017,4,5,4,51073,51073,51092,0,19,51323,true,L-l-0 C-s-0 C-s-1 C-s-2 
job-1018,2,8,7,51119,51119,51135,0,16,51407,true,L-m-0 L-l-0 L-l-0 L-l-0 C-s-0 C-s-0 C-s-1 
job-1015,3,5,2,50978,50978,51167,0,189,51259,true,L-s-0 L-m-0 
job-1019,4,5,2,51168,51168,51268,0,100,51286,true,L-m-0 L-l-0 
job-1020,4,5,4,51218,51218,51305,0,87,51437,true,L-s-0 C-s-0 C-s-1 C-s-2 
job-1016,3,7,3,51023,51023,51337,0,314,51426,true,L-m-0 L-l-0 L-l-0 
job-1023,2,11,3,51361,51361,51388,0,27,51612,true,L-m-0 L-l-0 L-l-0 
job-1021,5,9,4,51263,51263,51426,0,163,51523,true,C-m-1 C-m-2 C-m-0 C-l-0 
job-1022,4,11,5,51316,51316,51449,0,133,51543,true,L-m-0 L-l-0 C-l-0 L-s-0 C-s-0 
job-1025,2,11,5,51475,51475,51501,0,26,51626,true,L-m-0 L-m-0 L-s-0 L-l-0 L-l-0 
job-1024,2,5,2,51420,51420,51510,0,90,51630,true,L-m-0 L-m-0 
job-1026,6,4,6,51530,51530,51552,0,22,51704,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-1027,5,9,2,51575,51575,51604,0,29,51613,true,L-m-0 L-l-0 
job-1028,5,6,6,51619,51619,51686,0,67,51779,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-1030,2,8,4,51733,51733,51751,0,18,52026,true,L-m-0 L-m-0 L-m-0 L-m-0 
job-1029,4,9,1,51678,51678,51849,0,171,52077,true,L-s-0 
job-1032,2,4,8,51823,51823,51932,0,109,52161,true,L-m-0 L-l-0 L-l-0 L-l-0 C-s-0 C-s-0 C-s-1 C-s-1 
job-1034,6,5,2,51924,51924,51936,0,12,51998,true,C-m-2 C-m-0 
job-1031,6,5,2,51779,51779,51976,0,197,52096,true,L-m-0 L-l-0 
job-1035,6,7,5,51976,51976,51994,0,18,52048,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 
job-1033,4,11,4,51876,51876,52012,0,136,52222,true,L-s-0 C-s-2 C-m-1 C-m-1 
job-1036,5,12,6,52022,52022,52124,0,102,52366,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-1038,1,12,3,52116,52124,52181,8,57,52276,true,L-m-0 L-m-0 L-l-0 
job-1040,1,11,4,52217,52217,52251,0,34,52254,true,L-m-0 L-m-0 L-l-0 L-l-0 
job-1042,2,6,1,52287,52287,52337,0,50,52603,true,L-m-0 
job-1041,6,5,4,52247,52247,52368,0,121,52439,true,C-l-2 C-l-2 C-l-1 C-l-1 
job-1037,5,6,8,52067,52124,52415,57,291,52406,false,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 C-l-0 C-l-0 
job-1044,2,9,7,52390,52390,52450,0,60,52604,true,L-m-0 L-l-0 C-m-2 C-m-0 C-l-0 C-s-1 C-l-2 
job-1043,4,5,3,52333,52333,52450,0,117,52629,true,L-s-0 C-s-2 C-s-0 
job-1046,3,5,2,52472,52472,52632,0,160,52764,true,L-m-0 L-m-0 
job-1039,2,9,1,52160,52160,52634,0,474,52748,true,C-m-1 
job-1049,5,10,2,52597,52597,52654,0,57,52678,true,C-l-0 C-l-0 
job-1047,3,12,2,52513,52513,52688,0,175,52711,true,L-l-0 C-m-1 
job-1051,4,7,6,52695,52695,52719,0,24,52796,true,L-l-0 L-s-0 C-s-2 C-s-0 C-s-1 C-m-1 
job-1048,5,9,2,52554,52554,52758,0,204,52844,true,C-m-2 C-m-0 
job-1050,1,6,8,52646,52646,52764,0,118,53009,true,L-m-0 L-m-0 L-l-0 C-m-2 C-m-2 C-m-2 C-m-0 C-m-0 
job-1052,6,11,8,52738,52738,52801,0,63,53098,true,L-l-0 C-m-1 C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-1053,4,12,8,52781,52781,52976,0,195,53015,true,L-m-0 L-s-0 C-s-2 C-s-0 C-s-1 C-m-2 C-m-2 C-m-0 
job-1045,1,10,5,52425,52425,52990,0,565,53209,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-1056,1,7,5,52925,52976,53034,51,58,53266,true,L-s-0 C-s-2 C-s-0 C-l-0 C-l-0 
job-1055,3,7,6,52883,52976,53071,93,95,52989,false,L-m-0 L-l-0 C-m-1 L-s-0 C-s-2 C-s-0 
job-1054,5,7,8,52829,52829,53118,0,289,53152,true,L-l-0 C-m-1 C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-1057,5,10,8,52971,53118,53137,147,19,53227,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 C-l-0 C-l-0 
job-1061,5,12,4,53154,53154,53167,0,13,53241,true,L-m-0 L-l-0 L-l-0 C-m-1 
job-1059,2,8,4,53065,53118,53214,53,96,53337,true,L-m-0 L-l-0 C-m-1 C-m-2 
job-1062,4,11,2,53194,53194,53217,0,23,53509,true,L-m-0 L-l-0 
job-1063,2,10,8,53251,53251,53299,0,48,53325,true,L-m-0 L-m-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-2 
job-1064,6,10,4,53288,53288,53300,0,12,53593,true,C-m-1 C-m-2 C-m-0 C-l-0 
job-1065,5,4,6,53336,53336,53348,0,12,53397,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-1066,2,10,6,53398,53398,53442,0,44,53652,true,L-m-0 L-m-0 L-s-0 L-l-0 L-l-0 L-l-0 
job-1068,1,11,2,53471,53471,53499,0,28,53526,true,L-m-0 L-m-0 
job-1058,1,10,1,53017,53118,53510,101,392,53531,true,L-m-0 
job-1067,5,11,7,53435,53435,53536,0,101,53708,true,L-l-0 C-m-1 C-m-2 C-m-0 C-l-0 C-l-0 C-l-1 
job-1070,4,7,5,53563,53563,53574,0,11,53804,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 
job-1072,6,8,4,53672,53672,53682,0,10,53939,true,C-m-1 C-m-2 C-m-0 C-l-0 
job-1071,3,6,5,53612,53612,53699,0,87,53935,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 
job-1060,6,4,2,53103,53118,53762,15,644,53759,false,C-l-2 C-l-2 
job-1073,2,10,2,53743,53743,53834,0,91,54008,true,L-l-0 L-l-0 
job-1074,1,4,8,53800,53800,53872,0,72,54080,true,L-l-0 L-l-0 L-l-0 L-l-0 L-s-0 L-s-0 L-s-0 L-s-0 
job-1076,5,11,1,53900,53900,53913,0,13,54146,true,L-l-0 
job-1075,2,4,1,53839,53839,53988,0,149,54144,true,L-l-0 
job-1069,2,5,2,53510,53510,54026,0,516,54268,true,L-l-0 L-l-0 
job-1077,5,6,1,53950,53950,54037,0,87,54257,true,L-l-0 
job-1078,5,6,3,54005,54005,54070,0,65,54279,true,L-m-0 C-m-1 C-m-2 
job-1079,1,6,7,54064,54064,54091,0,27,54187,true,L-m-0 L-m-0 L-m-0 C-m-1 C-m-1 C-m-1 C-m-2 
job-1080,1,4,3,54115,54115,54145,0,30,54251,true,L-s-0 L-s-0 L-s-0 
job-1081,2,10,4,54176,54176,54191,0,15,54198,true,L-s-0 L-m-0 L-m-0 L-m-0 
job-1083,3,6,6,54272,54272,54334,0,62,54532,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-1085,6,9,7,54365,54365,54401,0,36,54445,true,L-m-0 L-l-0 L-l-0 C-m-0 C-l-2 C-l-2 C-l-0 
job-1082,1,7,1,54238,54238,54408,0,170,54424,true,L-s-0 
job-1088,1,11,8,54509,54509,54525,0,16,54697,true,L-s-0 C-s-2 C-s-0 C-s-1 C-l-0 C-l-0 C-l-0 C-l-0 
job-1084,6,10,2,54316,54316,54597,0,281,54679,true,C-m-1 C-m-2 
job-1087,2,12,4,54465,54465,54618,0,153,54838,true,L-m-0 C-m-1 C-m-2 C-m-0 
job-1086,6,4,6,54412,54412,54832,0,420,55028,true,L-m-0 L-l-0 L-l-0 C-m-0 C-l-2 C-l-2 
job-1090,2,7,5,54620,54832,54987,212,155,54886,false,L-m-0 L-l-0 C-m-0 C-m-1 C-m-2 
job-1089,5,9,8,54571,54832,55031,261,199,54989,false,L-m-0 L-l-0 L-l-0 C-m-0 C-m-1 C-m-2 C-l-2 C-l-2 
job-1093,3,4,6,54758,55031,55084,273,53,54925,false,L-m-0 C-m-0 C-m-1 C-m-1 C-m-2 C-m-2 
job-1091,4,4,7,54661,54832,55101,171,269,55007,false,L-s-0 C-s-2 C-s-0 C-s-1 C-l-0 C-l-0 C-l-0 
job-1094,5,11,6,54814,55084,55182,270,98,54916,false,C-m-1 C-m-2 C-l-2 C-l-2 C-l-1 C-l-1 
job-1097,2,8,3,54976,55182,55256,206,74,55305,true,C-m-0 C-l-0 C-l-0 
job-1096,1,10,8,54923,55182,55265,259,83,55246,false,L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 C-m-1 C-m-2 C-m-2 
job-1095,6,10,7,54867,55182,55267,315,85,55062,false,C-m-1 C-m-2 C-l-2 C-l-2 C-l-1 C-l-1 C-l-0 
job-1092,5,9,4,54707,55031,55291,324,260,55157,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-1099,2,7,3,55066,55267,55300,201,33,55167,false,L-m-0 L-l-0 C-m-1 
job-1100,1,7,5,55123,55267,55322,144,55,55244,false,L-m-0 C-m-2 C-m-2 C-m-0 C-m-0 
job-1098,6,7,5,55024,55267,55341,243,74,55111,false,C-m-1 C-m-2 C-l-2 C-l-2 C-l-1 
job-1101,6,9,5,55185,55291,55394,106,103,55514,true,L-l-0 C-m-0 C-l-1 C-l-0 C-l-0 
job-1103,1,9,4,55286,55291,55410,5,119,55565,true,L-m-0 L-l-0 C-s-0 C-s-1 
job-1105,6,12,7,55389,55394,55419,5,25,55634,true,L-l-0 C-l-1 C-m-0 C-l-0 C-l-0 C-l-2 C-l-2 
job-1102,3,8,4,55235,55291,55454,56,163,55666,true,L-m-0 L-l-0 L-s-0 C-s-2 
job-1104,4,4,6,55339,55341,55477,2,136,55744,true,L-m-0 C-l-1 C-m-2 C-m-2 C-m-1 C-m-1 
job-1107,2,4,3,55491,55491,55527,0,36,55599,true,L-l-0 L-l-0 L-l-0 
job-1109,4,7,7,55595,55595,55622,0,27,55702,true,L-s-0 C-s-2 C-s-0 C-s-1 C-m-1 C-m-1 C-l-2 
job-1108,6,9,5,55546,55546,55670,0,124,55676,true,L-l-0 C-l-1 C-l-0 L-m-0 C-m-2 
job-1106,6,8,4,55429,55429,55729,0,300,55877,true,L-l-0 C-l-1 C-m-0 C-l-0 
job-1111,3,11,4,55709,55709,55786,0,77,55858,true,L-m-0 L-m-0 L-l-0 L-l-0 
job-1110,1,4,6,55653,55653,55786,0,133,55806,true,L-m-0 L-m-0 C-m-2 C-m-2 C-m-0 C-m-0 
job-1112,6,10,7,55758,55758,55877,0,119,56173,true,L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 C-l-1 C-l-0 
job-1113,1,8,5,55806,55806,55896,0,90,56004,true,L-l-0 L-l-0 L-l-0 L-l-0 C-m-0 
job-1116,6,9,1,55930,55930,55989,0,59,56042,true,L-l-0 
job-1117,4,9,3,55970,55970,56051,0,81,56130,true,C-s-1 C-m-1 C-m-1 
job-1115,6,12,4,55891,55891,56052,0,161,56206,true,L-l-0 C-m-0 C-l-0 C-m-2 
job-1119,4,11,1,56059,56059,56079,0,20,56102,true,L-l-0 
job-1118,4,10,3,56021,56021,56112,0,91,56177,true,L-l-0 C-l-1 C-l-1 
job-1114,3,8,7,55852,55852,56134,0,282,56224,true,C-l-0 C-l-0 L-s-0 L-m-0 L-m-0 C-s-2 C-s-0 
job-1122,3,6,8,56201,56201,56226,0,25,56505,true,L-l-0 L-s-0 C-s-2 C-s-0 C-s-1 C-m-0 C-m-0 C-m-2 
job-1120,1,10,4,56099,56099,56232,0,133,56304,true,L-m-0 L-l-0 L-l-0 L-l-0 
job-1123,1,7,8,56256,56256,56286,0,30,56558,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-1121,6,9,3,56150,56150,56382,0,232,56514,true,L-m-0 L-l-0 C-m-1 
job-1124,5,4,4,56300,56300,56415,0,115,56582,true,L-l-0 C-m-0 C-m-2 C-l-1 
job-1125,4,4,3,56355,56355,56449,0,94,56510,true,C-l-1 L-s-0 C-s-2 
job-1126,6,5,2,56403,56403,56465,0,62,56711,true,L-l-0 L-m-0 
job-1127,3,4,3,56447,56447,56519,0,72,56685,true,L-l-0 L-l-0 C-l-1 
job-1128,4,5,2,56488,56488,56546,0,58,56671,true,L-l-0 C-l-1 
job-1129,6,5,1,56529,56529,56575,0,46,56775,true,L-l-0 
job-1130,2,7,3,56573,56573,56644,0,71,56878,true,L-l-0 L-l-0 L-l-0 
job-1131,5,8,5,56640,56640,56684,0,44,56807,true,L-l-0 L-m-0 C-m-0 C-m-2 C-m-1 
job-1132,6,4,6,56677,56677,56730,0,53,56859,true,L-l-0 C-l-1 C-l-1 C-l-0 C-l-0 C-l-2 
job-1133,6,6,5,56732,56732,56795,0,63,56843,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 
job-1134,5,8,1,56775,56775,56864,0,89,57088,true,C-m-1 
job-1135,5,4,1,56820,56820,56883,0,63,57102,true,L-m-0 
job-1137,5,6,8,56937,56937,57071,0,134,57091,true,L-m-0 C-m-1 C-m-0 C-m-2 C-l-1 C-l-1 C-l-0 C-l-0 
job-1138,1,6,6,56995,56995,57103,0,108,57110,true,L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 
job-1139,6,11,7,57048,57071,57162,23,91,57422,true,C-m-1 C-m-0 C-m-2 C-l-1 C-l-1 C-l-0 C-l-0 
job-1141,2,11,8,57143,57143,57178,0,35,57380,true,L-m-0 L-m-0 L-l-0 C-m-1 C-m-0 C-m-2 C-l-2 C-l-2 
job-1136,5,4,2,56871,56871,57197,0,326,57345,true,L-l-0 L-l-0 
job-1142,3,7,1,57191,57191,57207,0,16,57493,true,L-m-0 
job-1140,4,8,7,57100,57100,57207,0,107,57349,true,L-m-0 L-s-0 C-s-2 C-s-0 C-s-1 C-l-2 C-l-2 
job-1145,1,4,7,57321,57321,57372,0,51,57648,true,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-2 C-s-2 
job-1144,4,10,4,57274,57274,57448,0,174,57672,true,L-m-0 L-m-0 L-l-0 L-l-0 
job-1143,3,6,1,57232,57232,57527,0,295,57726,true,L-s-0 
job-1146,6,11,8,57376,57376,57659,0,283,57714,true,C-m-1 C-m-0 C-m-2 C-l-2 C-l-2 C-l-1 C-l-1 C-l-0 
job-1152,1,7,3,57650,57659,57670,9,11,57883,true,C-m-1 C-m-1 C-m-0 
job-1149,6,6,7,57509,57659,57682,150,23,57665,false,L-m-0 C-m-1 C-m-0 C-m-2 C-l-2 C-l-2 C-l-1 
job-1150,2,12,1,57546,57659,57699,113,40,57854,true,L-m-0 
job-1147,2,12,1,57426,57426,57704,0,278,57984,true,L-l-0 
job-1148,3,12,3,57468,57468,57706,0,238,57812,true,L-l-0 L-l-0 L-l-0 
job-1151,3,11,3,57606,57659,57748,53,89,57729,false,C-l-1 C-l-1 L-s-0 
job-1154,1,9,2,57742,57742,57765,0,23,57834,true,L-m-0 L-m-0 
job-1156,5,12,6,57845,57845,57887,0,42,57905,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-0 C-m-2 
job-1153,3,8,2,57700,57700,57902,0,202,57973,true,C-l-1 C-l-1 
job-1158,3,7,3,57922,57922,57936,0,14,57947,true,C-l-1 C-l-1 L-s-0 
job-1155,3,6,2,57798,57798,58004,0,206,58006,true,C-l-1 C-l-1 
job-1159,3,9,7,57971,57971,58041,0,70,58264,true,C-l-1 C-l-1 L-s-0 C-s-2 C-s-0 C-s-1 C-l-2 
job-1161,6,6,2,58076,58076,58089,0,13,58180,true,C-l-1 C-l-1 
job-1157,6,6,6,57882,57887,58092,5,205,58161,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-0 C-m-2 
job-1162,5,4,5,58122,58122,58158,0,36,58171,true,L-m-0 C-m-1 C-m-0 C-m-2 L-l-0 
job-1163,3,11,8,58175,58175,58199,0,24,58424,true,L-m-0 L-m-0 C-m-1 C-m-1 C-m-0 C-m-0 C-m-2 C-m-2 
job-1160,2,8,4,58015,58015,58209,0,194,58342,true,L-m-0 C-m-1 C-m-0 C-m-2 
job-1164,5,6,5,58237,58237,58290,0,53,58463,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-0 
job-1165,1,5,8,58279,58279,58349,0,70,58550,true,L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 C-m-1 C-m-1 
job-1166,4,12,2,58344,58344,58377,0,33,58555,true,L-m-0 L-l-0 
job-1168,1,12,3,58459,58459,58479,0,20,58596,true,L-l-0 L-l-0 L-l-0 
job-1167,1,10,5,58403,58403,58493,0,90,58773,true,L-s-0 L-m-0 L-m-0 L-m-0 L-l-0 
job-1169,6,7,6,58511,58511,58586,0,75,58721,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-0 C-m-2 
job-1170,1,9,3,58562,58562,58617,0,55,58789,true,L-m-0 L-m-0 C-m-1 
job-1171,1,9,5,58615,58615,58722,0,107,58990,true,L-m-0 C-m-1 C-m-1 L-s-0 L-l-0 
job-1172,3,5,6,58667,58667,58837,0,170,58989,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-1173,3,7,6,58723,58723,58852,0,129,59122,true,L-l-0 C-s-2 C-s-0 C-s-1 C-m-1 C-m-1 
job-1174,6,8,4,58779,58779,58857,0,78,58919,true,C-m-0 C-m-2 C-l-1 C-l-1 
job-1175,2,5,5,58840,58840,58874,0,34,58938,true,L-l-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-1177,2,9,8,58948,58948,59026,0,78,59296,true,L-m-0 L-l-0 C-m-1 L-s-0 C-s-2 C-s-0 C-s-1 C-m-0 
job-1176,5,5,4,58900,58900,59034,0,134,59185,true,L-m-0 L-l-0 L-l-0 C-m-1 
job-1179,2,4,2,59044,59044,59056,0,12,59073,true,C-m-0 C-m-2 
job-1178,5,8,4,58996,58996,59099,0,103,59121,true,C-m-0 C-m-2 C-l-1 C-l-1 
job-1182,1,12,8,59199,59199,59227,0,28,59361,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-2 
job-1184,6,10,3,59286,59286,59298,0,12,59536,true,C-l-2 C-l-0 C-l-0 
job-1180,1,10,2,59094,59094,59301,0,207,59543,true,C-m-0 C-m-0 
job-1181,1,4,4,59148,59148,59336,0,188,59549,true,C-m-0 C-m-0 C-m-0 L-s-0 
job-1185,2,10,3,59340,59340,59408,0,68,59461,true,L-m-0 L-l-0 C-m-2 
job-1186,5,10,4,59390,59390,59475,0,85,59764,true,C-l-2 C-m-0 C-l-0 C-l-0 
job-1183,5,6,8,59241,59241,59482,0,241,59736,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-1 C-l-1 C-l-1 C-l-2 
job-1189,4,10,3,59547,59547,59574,0,27,59644,true,L-l-0 C-s-2 C-s-0 
job-1188,3,4,4,59489,59489,59637,0,148,59660,true,L-m-0 L-s-0 L-l-0 L-l-0 
job-1190,5,8,3,59593,59593,59700,0,107,59962,true,L-l-0 C-m-0 C-m-2 
job-1187,1,7,3,59445,59445,59706,0,261,59996,true,L-m-0 L-m-0 L-m-0 
job-1192,6,11,7,59674,59674,59709,0,35,59716,true,L-l-0 C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-1193,5,6,6,59705,59709,59795,4,86,60020,true,C-m-0 C-m-2 L-m-0 L-l-0 L-l-0 C-l-0 
job-1196,1,11,2,59847,59847,59903,0,56,60027,true,L-l-0 C-m-0 
job-1194,1,9,7,59756,59756,59927,0,171,59971,true,L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 C-l-0 C-l-0 
job-1191,3,8,7,59635,59635,59952,0,317,60208,true,C-m-0 C-m-2 C-s-2 C-s-0 C-s-1 C-m-1 C-m-1 
job-1198,3,5,2,59960,59960,59972,0,12,60027,true,L-m-0 L-l-0 
job-1195,4,10,2,59800,59800,59976,0,176,59993,true,L-m-0 L-l-0 
job-1199,2,6,2,60006,60006,60020,0,14,60172,true,L-l-0 L-l-0 
job-1197,4,5,5,59913,59913,60127,0,214,60340,true,L-l-0 C-m-0 C-m-2 C-l-0 C-l-0 
job-1201,2,10,8,60096,60096,60169,0,73,60397,true,L-l-0 L-l-0 L-l-0 C-m-0 C-m-0 C-m-2 C-m-2 C-l-0 
job-1200,1,4,2,60045,60045,60175,0,130,60412,true,L-l-0 L-l-0 
job-1203,5,12,3,60196,60196,60274,0,78,60366,true,C-l-0 L-m-0 L-l-0 
job-1205,4,8,2,60292,60292,60316,0,24,60361,true,L-l-0 C-l-0 
job-1202,6,5,1,60152,60152,60317,0,165,60597,true,C-l-0 
job-1204,5,10,4,60242,60242,60362,0,120,60431,true,L-l-0 C-m-0 C-m-2 C-m-1 
job-1206,2,6,2,60341,60341,60378,0,37,60439,true,L-l-0 L-l-0 
job-1207,6,12,5,60390,60390,60425,0,35,60468,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 
job-1209,1,7,7,60489,60489,60515,0,26,60726,true,L-m-0 L-m-0 C-m-0 C-m-0 C-m-2 C-m-2 L-s-0 
job-1210,1,9,3,60541,60541,60631,0,90,60862,true,L-m-0 L-m-0 C-m-0 
job-1208,6,10,5,60446,60446,60726,0,280,60731,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 
job-1211,5,5,5,60595,60595,60745,0,150,60857,true,C-m-1 C-l-0 C-l-0 C-l-2 C-l-2 
job-1212,1,8,4,60644,60644,60748,0,104,60836,true,L-m-0 L-m-0 C-m-0 C-m-0 
job-1213,1,5,5,60706,60706,60836,0,130,61016,true,C-m-2 C-m-2 C-m-1 C-m-1 C-m-1 
job-1215,5,6,6,60820,60820,60881,0,61,60898,true,L-m-0 L-l-0 L-l-0 C-m-0 C-l-0 C-l-0 
job-1216,6,7,1,60869,60869,60916,0,47,61094,true,C-m-1 
job-1217,1,9,3,60918,60918,60943,0,25,61113,true,C-m-2 C-m-1 C-m-1 
job-1214,2,9,3,60759,60759,60958,0,199,60976,true,C-m-1 C-m-2 C-m-2 
job-1218,2,8,8,60947,60947,61002,0,55,61071,true,C-m-2 C-m-1 C-m-1 L-s-0 L-s-0 L-m-0 L-m-0 L-m-0 
job-1219,3,9,8,60993,60993,61087,0,94,61328,true,C-m-1 C-m-2 C-m-2 L-l-0 L-l-0 L-l-0 L-l-0 C-s-2 
job-1221,5,6,1,61094,61094,61127,0,33,61135,true,C-m-1 
job-1220,3,8,2,61041,61041,61209,0,168,61308,true,C-m-1 L-s-0 
job-1224,1,5,7,61225,61225,61327,0,102,61443,true,C-m-1 C-m-1 C-m-1 C-m-1 L-s-0 L-s-0 L-s-0 
job-1222,3,10,2,61142,61142,61386,0,244,61494,true,C-m-1 L-m-0 
job-1228,3,12,4,61407,61407,61438,0,31,61472,true,L-m-0 C-m-1 C-l-2 C-l-2 
job-1223,5,12,1,61179,61179,61490,0,311,61600,true,L-m-0 
job-1225,4,7,6,61263,61263,61501,0,238,61542,true,L-l-0 L-l-0 L-l-0 C-s-2 C-s-0 C-s-1 
job-1229,4,11,4,61455,61455,61504,0,49,61546,true,C-m-1 C-l-2 C-l-2 C-l-1 
job-1226,4,7,5,61309,61309,61544,0,235,61732,true,C-m-2 C-m-2 C-m-0 C-m-0 C-l-0 
job-1227,1,12,7,61358,61358,61576,0,218,61819,true,C-m-1 C-l-0 C-l-0 C-l-0 L-s-0 C-l-2 C-l-2 
job-1230,6,8,4,61498,61501,61604,3,103,61884,true,C-l-1 L-m-0 L-l-0 L-l-0 
job-1231,6,7,7,61551,61576,61685,25,109,61830,true,C-l-1 C-m-1 C-m-2 C-m-0 C-l-0 C-l-0 C-l-2 
job-1235,3,12,8,61728,61728,61779,0,51,61869,true,C-s-1 C-m-2 C-m-2 C-m-0 C-m-0 C-l-0 C-l-0 C-l-0 
job-1233,4,6,7,61636,61636,61811,0,175,61963,true,L-m-0 C-l-1 C-l-2 L-s-0 L-l-0 L-l-0 L-l-0 
job-1232,2,7,2,61588,61588,61819,0,231,62087,true,L-m-0 C-m-1 
job-1234,3,10,8,61679,61685,61827,6,142,61851,true,C-m-1 C-m-1 C-l-1 C-l-1 C-l-2 C-l-2 C-s-2 C-s-0 
job-1237,1,8,5,61820,61820,61860,0,40,62059,true,L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 
job-1238,5,9,4,61880,61880,61936,0,56,62062,true,C-l-1 C-l-2 C-m-1 C-m-0 
job-1236,5,12,6,61781,61811,61938,30,127,62072,true,L-m-0 C-l-1 C-l-2 L-l-0 L-l-0 C-m-2 
job-1240,5,7,8,61967,61967,61990,0,23,62187,true,C-l-1 C-l-2 L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-l-0 
job-1239,5,11,3,61924,61936,61993,12,57,62070,true,C-l-1 C-l-2 C-m-1 
job-1241,4,8,2,62016,62016,62103,0,87,62381,true,L-s-0 L-m-0 
job-1242,5,6,4,62073,62073,62118,0,45,62353,true,L-l-0 L-l-0 C-m-1 C-m-2 
job-1243,2,5,1,62124,62124,62207,0,83,62313,true,L-s-0 
job-1244,5,9,8,62180,62180,62291,0,111,62452,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 C-l-1 C-l-1 
job-1246,4,5,5,62274,62274,62319,0,45,62392,true,L-s-0 C-s-2 C-s-0 C-s-1 C-l-2 
job-1245,3,9,2,62233,62233,62367,0,134,62620,true,L-m-0 C-m-1 
job-1247,6,6,5,62336,62336,62383,0,47,62518,true,L-l-0 L-l-0 C-m-2 C-m-0 C-l-1 
job-1248,2,7,6,62390,62390,62423,0,33,62534,true,L-s-0 L-s-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-1250,1,4,5,62502,62502,62516,0,14,62806,true,L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 
job-1252,4,9,4,62614,62614,62783,0,169,63033,true,L-s-0 C-s-2 C-s-0 C-s-1 
job-1253,6,8,1,62668,62668,62794,0,126,62935,true,C-l-2 
job-1254,6,5,2,62710,62710,62798,0,88,62815,true,C-l-2 C-l-0 
job-1251,5,9,6,62563,62563,62801,0,238,63076,true,L-l-0 C-m-1 C-m-2 C-m-0 C-l-1 C-l-1 
